"42","0","0000-00-00","00:00:00","Book","Public","in Library","Art 21: Art in the Twenty-First Century Part 2","03.SOLL","1","","0","","0","","2003-00-00","Year","0810946092","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","75","100","3","0","0","","",""," Published to accompany the second season of the PBS television series, this illustrated book offers a glimpse into the life stories, sources of inspiration and creative processes of some of the most interesting contemporary artists working in America. Sixteen artists are featured in groups of four, and each group represents a theme. The artists interviewed in this second volume are: Trenton Doyle Hancock, Kiki Smith, Do-Ho Suh and Kara Walker for \"Stories\"; Gabriel Orozco, Janine Antoni, Martin Puryear and Collier Schorr for \"Loss and Desire\"; Eleanor Antin, Elizabeth Murray, Walton Ford and Raymond Pettibon for \"Humour\"; and Vija Celmins, Tim Hawkinson, Brice Marden and Paul Pfeiffer for \"Time\". All of the book's texts are taken from interviews with the artists. The photographs were taken especially for this book, and Susan Sollins, the executive producer of the television series, interviews the artists and provides an introductory essay.","","",""
"43","0","0000-00-00","00:00:00","Book","Public","in Library","Concepts of Modern Art from Fauvism to Postmodernism","03.STAN","1","","0","","0","","1994-00-00","Year","0500202680","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","2","0","0","","","","","","",""
"44","0","0000-00-00","00:00:00","Book","Public","in Library","Vison og Virkelighed (Vision and Reality)","03.TOJN","1","","0","","0","","2000-00-00","Year","8790029518","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","83","100","2","0","0","","","","","","",""
"45","0","0000-00-00","00:00:00","Book","Public","in Library","Art of the 20th Century","03.WALT","1","","0","","0","","2000-00-00","Year","3822859079","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","76","100","2","0","0","","","","","","",""
"46","0","0000-00-00","00:00:00","Book","Public","in Library","Abstract Art","04.ABST","1","","0","","0","","2001-00-00","Year","0500202370","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","2","0","0","","","","","","",""
"47","0","0000-00-00","00:00:00","Book","Public","in Library","Outlanders: Forging Ahead with Art Brut","04.ARTB","1","","0","","0","","2000-00-00","Year","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","2","0","0","","","","","","",""
"48","0","0000-00-00","00:00:00","Book","Public","in Library","Särlingar: Art Brut/Outsider Art","04.OUTS","1","","0","","0","","1991-00-00","","?","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","78","100","3","0","0","","","","","","",""
"49","0","0000-00-00","00:00:00","Book","Public","in Library","Art Brut: The Origins of Outsider Art","04.OUTS","1","","0","","0","","2001-00-00","Year","2080105841","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","3","0","0","","","","","","",""
"50","0","0000-00-00","00:00:00","Book","Public","in Library","Zero to Infinity: Arte Povera 1962-1972","04.ARTE","1","","0","","0","","2001-00-00","Year","185437401x","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","79","100","2","0","0","","","","","","",""
"51","0","0000-00-00","00:00:00","Book","Public","in Library","Arte Povera in Collection","04.ARTE","1","","0","","0","","2000-00-00","Year","888158316x","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","78","100","3","0","0","","","","","","",""
"52","0","0000-00-00","00:00:00","Book","Public","in Library","Experiment Bauhaus","04.BAUH","1","","0","","0","428","1998-01-00","","3891814038","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","76","100","1","0","0","","","","","","",""
"53","0","0000-00-00","00:00:00","Book","Public","in Library","COBRA: As reflected by the Karel van Stuijvenberg Collection","04.COBR","1","","0","","0","","1986-00-00","Year","9177040201","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","70","100","2","0","0","","","","","","",""
"54","0","0000-00-00","00:00:00","Book","Public","in Library","COBRA: Introduction for BALTIC staff","04.COBR","1","","0","","0","","2003-00-00","Year","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","69","100","2","0","0","","","","","","",""
"55","0","0000-00-00","00:00:00","Book","Public","in Library","The Exploration of Paint","04.COBR","1","","0","","0","","1957-00-00","Year","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","74","100","1","0","0","","","","","","",""
"56","0","0000-00-00","00:00:00","Book","Public","in Library","COBRA","04.COBR","1","","0","","0","","1987-00-00","Year","0847809250","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","3","0","0","","","","","","",""
"57","0","0000-00-00","00:00:00","Book","Public","in Library","COBRA au Stedelijk Museum, Amsterdam","04.COBR","1","","0","","0","","1994-00-00","Year","?","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","75","100","3","0","0","","","","","","",""
"58","0","0000-00-00","00:00:00","Book","Public","in Library","COBRA : Copenhagen Brussels Amsterdam","04.COBR","1","","0","","0","","2003-00-00","Year","1853322318","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","100","84","3","0","0","","","","","","",""
"60","0","0000-00-00","00:00:00","Book","Public","in Library","Conceptual Art","21b.GODF","1","","0","","0","","1999-00-00","Year","0714833886","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","74","100","1","0","0","","","","","","",""
"61","0","0000-00-00","00:00:00","Book","Public","in Library","Conceptual Art: Movements in Modern Art","21b.WOOD","1","","0","","0","","2002-00-00","Year","1854373854","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","3","0","0","","","","","","",""
"62","0","0000-00-00","00:00:00","Book","Public","in Library","Dada and Surrealism","04.DADA","1","","0","","0","64","1974-00-00","","0500410518","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","67","100","2","0","0","","","","","","",""
"63","0","0000-00-00","00:00:00","Book","Public","in Library","Dada and Surrealism","04.DADA","1","","0","","0","","2002-00-00","Year","0714832618","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","74","100","1","0","0","","","","","","",""
"64","0","0000-00-00","00:00:00","Book","Public","in Library","Concise Encyclopedia of Expressionism","04.EXPR","1","","0","","0","","1984-00-00","Year","0907853935","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","3","0","0","","","","","","",""
"65","0","0000-00-00","00:00:00","Book","Public","in Library","Futurismo: Futurism & Futurisms","04.FUTU","1","","0","","0","","1986-00-00","Year","0500234892","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","2","0","0","","","","","","",""
"66","0","0000-00-00","00:00:00","Book","Public","in Library","Grupe 24","04.GRUP","1","","0","","0","","1997-00-00","Year","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","81","100","1","0","0","","","","","","",""
"67","0","0000-00-00","00:00:00","Book","Public","in Library","Force Fields: Phases of the Kinetic","04.KINE","1","","0","","0","","2000-00-00","Year","8495273314","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","81","100","2","0","0","","","","","","",""
"68","0","0000-00-00","00:00:00","Book","Public","in Library","Art Unsolved: The Musgrave Kinley Outsider Art Collection","04.OUTS","1","","0","","0","","1998-00-00","Year","0853317720","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","97","100","3","0","0","","","","","","",""
"69","0","0000-00-00","00:00:00","Book","Public","in Library","Raw Creation: Outsider Art and beyond","04.OUTS","1","","0","","0","","1996-00-00","Year","0714840092","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","86","100","3","0","0","","","","","","",""
"71","0","0000-00-00","00:00:00","Book","Public","in Library","Outsider Art: Spontaneous Alternatives","04.OUTS","1","","0","","0","","2000-00-00","Year","0500203342","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","2","0","0","","","","","","",""
"72","0","0000-00-00","00:00:00","Book","Public","in Library","Outsideri: Artists on the Other Side of the Mirror: Outsiders, outcasts, peripherals & marginals","04.OUTS","2","","0","","0","","1998-00-00","Year","9536043122","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","1","0","0","","","","","","",""
"73","0","0000-00-00","00:00:00","Book","Public","in Library","Outsideri 2","04.OUTS","1","","0","","0","","2000-00-00","Year","9536043238","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","79","100","2","0","0","","","","","","",""
"74","0","0000-00-00","00:00:00","Book","Public","in Library","Pop Art: A Continuing History","04.POPA","1","","0","","0","","2002-00-00","Year","0500282404","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","97","100","4","0","0","","","","","","",""
"75","0","0000-00-00","00:00:00","Book","Public","in Library","Pop Art: Galerie de Poche 1900-2000","04.POPA","1","","0","","0","","2000-00-00","","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","3","0","0","","","","","","",""
"76","0","0000-00-00","00:00:00","Book","Public","in Library","Post-Modernism: The new classicism in art and architecture","04.POST","1","","0","","0","","1987-00-00","Year","0856708674","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","70","100","2","0","0","","","","","","",""
"77","0","0000-00-00","00:00:00","Book","Public","in Library","Pre-Raphaelite Women Artists","04.PRER","1","","0","","0","","1997-00-00","Year","0901673552","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","83","100","2","0","0","","","","","","",""
"78","0","0000-00-00","00:00:00","Book","Public","in Library","Praraffaeliten","04.PRER","1","","0","","0","","1973-00-00","Year","none","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","79","100","2","0","0","","","","","","",""
